"COU","Country","EMPL","Economic sector","GND","Gender","UNIT","Occupation rate","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ARG","Argentina","EAQU","Aquaculture","TOT","Total","TT","Total","2005","2005","PER","Persons","0","Units",,,57,,
"ARG","Argentina","EAQU","Aquaculture","TOT","Total","TT","Total","2006","2006","PER","Persons","0","Units",,,86,,
"ARG","Argentina","EAQU","Aquaculture","TOT","Total","TT","Total","2007","2007","PER","Persons","0","Units",,,101,,
"ARG","Argentina","EAQU","Aquaculture","TOT","Total","TT","Total","2008","2008","PER","Persons","0","Units",,,490,,
"ARG","Argentina","EAQU","Aquaculture","TOT","Total","TT","Total","2009","2009","PER","Persons","0","Units",,,955,,
"ARG","Argentina","EAQU","Aquaculture","TOT","Total","TT","Total","2010","2010","PER","Persons","0","Units",,,1000,,
"ARG","Argentina","EAQU","Aquaculture","TOT","Total","TT","Total","2011","2011","PER","Persons","0","Units",,,2005,,
"ARG","Argentina","EAQU","Aquaculture","TOT","Total","TT","Total","2012","2012","PER","Persons","0","Units",,,1240,,
"ARG","Argentina","EAQU","Aquaculture","TOT","Total","TT","Total","2013","2013","PER","Persons","0","Units",,,1238,,
"ARG","Argentina","EPRO","Processing","TOT","Total","TT","Total","2000","2000","PER","Persons","0","Units",,,5794,,
"ARG","Argentina","EPRO","Processing","TOT","Total","TT","Total","2001","2001","PER","Persons","0","Units",,,5849,,
"ARG","Argentina","EPRO","Processing","TOT","Total","TT","Total","2002","2002","PER","Persons","0","Units",,,6547,,
"ARG","Argentina","EPRO","Processing","TOT","Total","TT","Total","2003","2003","PER","Persons","0","Units",,,7386,,
"ARG","Argentina","EPRO","Processing","TOT","Total","TT","Total","2004","2004","PER","Persons","0","Units",,,7814,,
"ARG","Argentina","EPRO","Processing","TOT","Total","TT","Total","2005","2005","PER","Persons","0","Units",,,7805,,
"ARG","Argentina","EPRO","Processing","TOT","Total","TT","Total","2006","2006","PER","Persons","0","Units",,,8005,,
"ARG","Argentina","EPRO","Processing","TOT","Total","TT","Total","2007","2007","PER","Persons","0","Units",,,7947,,
"ARG","Argentina","EPRO","Processing","TOT","Total","TT","Total","2008","2008","PER","Persons","0","Units",,,8124,,
"ARG","Argentina","EPRO","Processing","TOT","Total","TT","Total","2009","2009","PER","Persons","0","Units",,,8248,,
"ARG","Argentina","EPRO","Processing","TOT","Total","TT","Total","2010","2010","PER","Persons","0","Units",,,8852,,
"ARG","Argentina","EPRO","Processing","TOT","Total","TT","Total","2011","2011","PER","Persons","0","Units",,,9005,,
"ARG","Argentina","EPRO","Processing","TOT","Total","TT","Total","2012","2012","PER","Persons","0","Units",,,8015.5,,
"ARG","Argentina","EPRO","Processing","TOT","Total","TT","Total","2013","2013","PER","Persons","0","Units",,,7574.5,,
"ARG","Argentina","PGRT","Total","TOT","Total","FU","Full-time","2004","2004","PER","Persons","0","Units",,,15549,,
"ARG","Argentina","PGRT","Total","TOT","Total","FU","Full-time","2005","2005","PER","Persons","0","Units",,,15549,,
"ARG","Argentina","PGRT","Total","TOT","Total","FU","Full-time","2006","2006","PER","Persons","0","Units",,,16917,,
"ARG","Argentina","PGRT","Total","TOT","Total","TT","Total","2000","2000","PER","Persons","0","Units",,,15025,,
"ARG","Argentina","PGRT","Total","TOT","Total","TT","Total","2001","2001","PER","Persons","0","Units",,,16661,,
"ARG","Argentina","PGRT","Total","TOT","Total","TT","Total","2002","2002","PER","Persons","0","Units",,,19520,,
"ARG","Argentina","PGRT","Total","TOT","Total","TT","Total","2003","2003","PER","Persons","0","Units",,,22576,,
"ARG","Argentina","PGRT","Total","TOT","Total","TT","Total","2004","2004","PER","Persons","0","Units",,,24096,,
"ARG","Argentina","PGRT","Total","TOT","Total","TT","Total","2005","2005","PER","Persons","0","Units",,,24422,,
"ARG","Argentina","PGRT","Total","TOT","Total","TT","Total","2006","2006","PER","Persons","0","Units",,,26156,,
"ARG","Argentina","PGRT","Total","TOT","Total","TT","Total","2007","2007","PER","Persons","0","Units",,,25965,,
"ARG","Argentina","PGRT","Total","TOT","Total","TT","Total","2008","2008","PER","Persons","0","Units",,,25508,,
"ARG","Argentina","PGRT","Total","TOT","Total","TT","Total","2009","2009","PER","Persons","0","Units",,,24876,,
"ARG","Argentina","PGRT","Total","TOT","Total","TT","Total","2010","2010","PER","Persons","0","Units",,,24608,,
"ARG","Argentina","PGRT","Total","TOT","Total","TT","Total","2011","2011","PER","Persons","0","Units",,,26279,,
"ARG","Argentina","PGRT","Total","TOT","Total","TT","Total","2012","2012","PER","Persons","0","Units",,,23475,,
"ARG","Argentina","PGRT","Total","TOT","Total","TT","Total","2013","2013","PER","Persons","0","Units",,,22697,,
"CHL","Chile","EHAS","Harvest sector","TOT","Total","FU","Full-time","2007","2007","PER","Persons","0","Units",,,68138,,
"CHL","Chile","EHAS","Harvest sector","TOT","Total","FU","Full-time","2008","2008","PER","Persons","0","Units",,,72805,,
"CHL","Chile","EHAS","Harvest sector","TOT","Total","FU","Full-time","2009","2009","PER","Persons","0","Units",,,79072,,
"CHL","Chile","EHAS","Harvest sector","TOT","Total","FU","Full-time","2010","2010","PER","Persons","0","Units",,,85800,,
"CHL","Chile","EHAS","Harvest sector","TOT","Total","FU","Full-time","2011","2011","PER","Persons","0","Units",,,88617,,
"CHL","Chile","EHAS","Harvest sector","TOT","Total","FU","Full-time","2012","2012","PER","Persons","0","Units",,,93575,,
"CHL","Chile","EHAS","Harvest sector","TOT","Total","PA","Part-time","2007","2007","PER","Persons","0","Units",,,464,,
"CHL","Chile","EHAS","Harvest sector","TOT","Total","PA","Part-time","2008","2008","PER","Persons","0","Units",,,276,,
"CHL","Chile","EHAS","Harvest sector","TOT","Total","TT","Total","2007","2007","PER","Persons","0","Units",,,68602,,
"CHL","Chile","EHAS","Harvest sector","TOT","Total","TT","Total","2008","2008","PER","Persons","0","Units",,,73081,,
"CHL","Chile","EHAS","Harvest sector","TOT","Total","TT","Total","2009","2009","PER","Persons","0","Units",,,79072,,
"CHL","Chile","EHAS","Harvest sector","TOT","Total","TT","Total","2010","2010","PER","Persons","0","Units",,,85800,,
"CHL","Chile","EHAS","Harvest sector","TOT","Total","TT","Total","2011","2011","PER","Persons","0","Units",,,88617,,
"CHL","Chile","EHAS","Harvest sector","TOT","Total","TT","Total","2012","2012","PER","Persons","0","Units",,,93575,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2007","2007","PER","Persons","0","Units",,,56593,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2008","2008","PER","Persons","0","Units",,,59293,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2009","2009","PER","Persons","0","Units",,,66095,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2010","2010","PER","Persons","0","Units",,,68193,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2011","2011","PER","Persons","0","Units",,,67276,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2012","2012","PER","Persons","0","Units",,,71038,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2007","2007","PER","Persons","0","Units",,,56593,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2008","2008","PER","Persons","0","Units",,,59293,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2009","2009","PER","Persons","0","Units",,,66095,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2010","2010","PER","Persons","0","Units",,,68193,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2011","2011","PER","Persons","0","Units",,,67276,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2012","2012","PER","Persons","0","Units",,,20399,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2007","2007","PER","Persons","0","Units",,,7444,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2008","2008","PER","Persons","0","Units",,,10017,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2009","2009","PER","Persons","0","Units",,,12977,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2010","2010","PER","Persons","0","Units",,,14492,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2011","2011","PER","Persons","0","Units",,,17992,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2012","2012","PER","Persons","0","Units",,,20399,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2007","2007","PER","Persons","0","Units",,,7444,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2008","2008","PER","Persons","0","Units",,,10017,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2009","2009","PER","Persons","0","Units",,,12977,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2010","2010","PER","Persons","0","Units",,,14492,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2011","2011","PER","Persons","0","Units",,,17992,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2012","2012","PER","Persons","0","Units",,,71038,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2007","2007","PER","Persons","0","Units",,,64037,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2008","2008","PER","Persons","0","Units",,,69310,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2009","2009","PER","Persons","0","Units",,,79072,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2010","2010","PER","Persons","0","Units",,,82685,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2011","2011","PER","Persons","0","Units",,,85268,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2012","2012","PER","Persons","0","Units",,,91437,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","TOT","Total","TT","Total","2007","2007","PER","Persons","0","Units",,,64037,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","TOT","Total","TT","Total","2008","2008","PER","Persons","0","Units",,,69310,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","TOT","Total","TT","Total","2009","2009","PER","Persons","0","Units",,,79072,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","TOT","Total","TT","Total","2010","2010","PER","Persons","0","Units",,,82685,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","TOT","Total","TT","Total","2011","2011","PER","Persons","0","Units",,,85268,,
"CHL","Chile","EFIC","Marine fisheries (coastal)","TOT","Total","TT","Total","2012","2012","PER","Persons","0","Units",,,91437,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","MAL","Males","FU","Full-time","2007","2007","PER","Persons","0","Units",,,3850,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","MAL","Males","FU","Full-time","2008","2008","PER","Persons","0","Units",,,3436,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","MAL","Males","FU","Full-time","2010","2010","PER","Persons","0","Units",,,3004,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","MAL","Males","FU","Full-time","2011","2011","PER","Persons","0","Units",,,3221,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","MAL","Males","FU","Full-time","2012","2012","PER","Persons","0","Units",,,2133,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","MAL","Males","PA","Part-time","2007","2007","PER","Persons","0","Units",,,444,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","MAL","Males","PA","Part-time","2008","2008","PER","Persons","0","Units",,,251,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","MAL","Males","TT","Total","2007","2007","PER","Persons","0","Units",,,4294,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","MAL","Males","TT","Total","2008","2008","PER","Persons","0","Units",,,3687,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","MAL","Males","TT","Total","2010","2010","PER","Persons","0","Units",,,3004,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","MAL","Males","TT","Total","2011","2011","PER","Persons","0","Units",,,3221,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","MAL","Males","TT","Total","2012","2012","PER","Persons","0","Units",,,2133,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","FEM","Females","FU","Full-time","2007","2007","PER","Persons","0","Units",,,251,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","FEM","Females","FU","Full-time","2008","2008","PER","Persons","0","Units",,,59,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","FEM","Females","FU","Full-time","2010","2010","PER","Persons","0","Units",,,111,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","FEM","Females","FU","Full-time","2011","2011","PER","Persons","0","Units",,,128,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","FEM","Females","FU","Full-time","2012","2012","PER","Persons","0","Units",,,5,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","FEM","Females","PA","Part-time","2007","2007","PER","Persons","0","Units",,,20,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","FEM","Females","PA","Part-time","2008","2008","PER","Persons","0","Units",,,25,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","FEM","Females","TT","Total","2007","2007","PER","Persons","0","Units",,,271,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","FEM","Females","TT","Total","2008","2008","PER","Persons","0","Units",,,84,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","FEM","Females","TT","Total","2010","2010","PER","Persons","0","Units",,,111,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","FEM","Females","TT","Total","2011","2011","PER","Persons","0","Units",,,128,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","FEM","Females","TT","Total","2012","2012","PER","Persons","0","Units",,,5,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","TOT","Total","FU","Full-time","2007","2007","PER","Persons","0","Units",,,4101,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","TOT","Total","FU","Full-time","2008","2008","PER","Persons","0","Units",,,3495,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","TOT","Total","FU","Full-time","2010","2010","PER","Persons","0","Units",,,3115,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","TOT","Total","FU","Full-time","2011","2011","PER","Persons","0","Units",,,3349,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","TOT","Total","FU","Full-time","2012","2012","PER","Persons","0","Units",,,2138,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","TOT","Total","PA","Part-time","2007","2007","PER","Persons","0","Units",,,464,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","TOT","Total","PA","Part-time","2008","2008","PER","Persons","0","Units",,,276,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","TOT","Total","TT","Total","2007","2007","PER","Persons","0","Units",,,4565,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","TOT","Total","TT","Total","2008","2008","PER","Persons","0","Units",,,3771,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","TOT","Total","TT","Total","2010","2010","PER","Persons","0","Units",,,3115,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","TOT","Total","TT","Total","2011","2011","PER","Persons","0","Units",,,3349,,
"CHL","Chile","EFDE","Marine fisheries (deep sea)","TOT","Total","TT","Total","2012","2012","PER","Persons","0","Units",,,2138,,
"CHL","Chile","EAQU","Aquaculture","MAL","Males","FU","Full-time","2007","2007","PER","Persons","0","Units",,,16590.75,,
"CHL","Chile","EAQU","Aquaculture","MAL","Males","FU","Full-time","2008","2008","PER","Persons","0","Units",,,13256,,
"CHL","Chile","EAQU","Aquaculture","MAL","Males","FU","Full-time","2009","2009","PER","Persons","0","Units",,,11530,,
"CHL","Chile","EAQU","Aquaculture","MAL","Males","FU","Full-time","2010","2010","PER","Persons","0","Units",,,11413,,
"CHL","Chile","EAQU","Aquaculture","MAL","Males","FU","Full-time","2011","2011","PER","Persons","0","Units",,,9843,,
"CHL","Chile","EAQU","Aquaculture","MAL","Males","PA","Part-time","2008","2008","PER","Persons","0","Units",,,3904,,
"CHL","Chile","EAQU","Aquaculture","MAL","Males","PA","Part-time","2009","2009","PER","Persons","0","Units",,,3193,,
"CHL","Chile","EAQU","Aquaculture","MAL","Males","PA","Part-time","2010","2010","PER","Persons","0","Units",,,2703,,
"CHL","Chile","EAQU","Aquaculture","MAL","Males","PA","Part-time","2011","2011","PER","Persons","0","Units",,,2748,,
