Country,Type,Subtype,Class,Amount,Currency,Year,Source
New Zealand,Fishery Management,Monitoring control & surveillance,A1,784000,NZD,2018,New Zealand Budget 2018 Information Release 
New Zealand,Fishery Management,Monitoring control & surveillance,A1,2409000,NZD,2018,New Zealand Budget 2018 Information Release 
New Zealand,Fishery Management,User fees,A1,24000,NZD,2018,New Zealand Budget 2018 Information Release 
New Zealand,Assistance,Fisher assistance,C1,1000000,NZD,2018,New Zealand Budget 2018 Information Release 
New Zealand,MPAs,MPAs,A3,24908523.85,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
New Zealand,Access,Access fees for third country agreements,B6,785595.88,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Nicaragua,MPAs,MPAs,A3,640028.08,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Nicaragua,Access,Access fees for third country agreements,B6,6772.18,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Nigeria,Fishery Management,Fishery management programs & services,A1,6223164.33,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,Fishery Management,Fishery management programs & services,A1,6516380.67,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,Fishery Management,Fishery management programs & services,A1,20097000,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,Fishery Management,Stock assessment,A1,80807285,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,Fishery Management,Stock assessment,A1,82188000,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,Fishery Management,Monitoring control & surveillance,A1,33000000,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,R&D,R&D,A2,50303230,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,R&D,R&D,A2,13867000,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,Boat,"Boat / fleet construct., renewal, & modernization",B1,50000000,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,Boat,"Boat / fleet construct., renewal, & modernization",B1,5000000,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,Boat,"Boat / fleet construct., renewal, & modernization",B1,100000000,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,Boat,"Boat / fleet construct., renewal, & modernization",B1,30000000,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,Boat,"Boat / fleet construct., renewal, & modernization",B1,70000000,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,Boat,"Boat / fleet construct., renewal, & modernization",B1,100000000,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,Fishery Development,Development grants for fishery projects,B2,155000000,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,Fishery Development,Development grants for fishery projects,B2,200000000,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,Fishery Development,Development grants for fishery projects,B2,175000000,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,Fishery Development,Development grants for fishery projects,B2,30000000,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,Market Infrastructure,Subsidised lending for infrastructure and capital cost support,B4,4277033.33,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,Market Infrastructure,Marketing support,B4,522928938,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,Market Infrastructure,Marketing support,B4,6657727.5,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,Market Infrastructure,Marketing support,B4,70000000,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,Market Infrastructure,Marketing support,B4,100000000,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,Market Infrastructure,Marketing support,B4,74500000,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,Market Infrastructure,Marketing support,B4,250000000,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,Market Infrastructure,Marketing support,B4,50000000,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,Market Infrastructure,Marketing support,B4,69500000,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,Market Infrastructure,Processing & storage infrastructure,B4,8745988,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,Market Infrastructure,Processing & storage infrastructure,B4,75000000,NGN,2018,Nigeria Budget Appropriation 2018
Nigeria,Fishery Development,Development grants for fishery projects,B2,88779,USD,2016,"OECDStat, Overseas Development Aid, Fishery Development"
Nigeria,Market Infrastructure,Processing & storage infrastructure,B4,16914113,USD,2017,"OECDStat, Overseas Development Aid, Fishery Services"
Nigeria,Fishery Management,Fishery management programs & services,A1,229756,USD,2016,"OECDStat, Overseas Development Aid, Fisheries Policy & Management"
Nigeria,Access,Access fees for third country agreements,B6,1588003.99,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Nigeria,Boat,"Boat / fleet construct., renewal, & modernization",B1,40000000,NGN,2018,Nigeria Zonal Intervention Projects 2018
Nigeria,Boat,"Boat / fleet construct., renewal, & modernization",B1,53250000,NGN,2018,Nigeria Zonal Intervention Projects 2018
Niue,MPAs,MPAs,A3,66927.55,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Norway,Fishery Management,Fishery management programs & services,A1,408683000,NOK,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Norway,Fishery Management,Monitoring control & surveillance,A1,521427000,NOK,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Norway,R&D,R&D,A2,656577500,NOK,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Norway,Market Infrastructure,Processing & storage infrastructure,B4,33200000,NOK,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Norway,Fuel,Fuel tax concessions,B7,460237000,NOK,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Norway,Assistance,Income support,C1,1350000,NOK,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Norway,MPAs,MPAs,A3,59814924.06,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Norway,Access,Access fees for third country agreements,B6,49260505.61,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Oman,MPAs,MPAs,A3,823431.43,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Oman,Access,Access fees for third country agreements,B6,191570.48,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Pakistan,MPAs,MPAs,A3,1020927.11,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Pakistan,Access,Access fees for third country agreements,B6,467245.44,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Palau,MPAs,MPAs,A3,1702464.35,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Panama,Rural,Rural fisheries community development,C3,8200052,PAB,2018,Panama Informe a la Nacion 2017-2018
Panama,Fishery Management,Fishery management programs & services,A1,4503006,PAB,2018,Panama Presupuesto General del Estado 2018
Panama,Fishery Management,Fishery management programs & services,A1,4269478,PAB,2018,Panama Presupuesto General del Estado 2018
Panama,R&D,R&D,A2,785741.5,PAB,2018,Panama Presupuesto General del Estado 2018
Panama,Fishery Development,Development grants for fishery projects,B2,785741.5,PAB,2018,Panama Presupuesto General del Estado 2018
Panama,MPAs,MPAs,A3,4413164.43,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Panama,Access,Access fees for third country agreements,B6,830060.96,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Papua New Guinea,Fishery Management,Fishery management programs & services,A1,1885600,MAD,2016,"Papua New Guinea, 2016 National Budget (Vol I, II, III)"
Papua New Guinea,Fishery Management,Fishery management programs & services,A1,3735900,MAD,2016,"Papua New Guinea, 2016 National Budget (Vol I, II, III)"
Papua New Guinea,Fishery Management,Monitoring control & surveillance,A1,1000000,MAD,2016,"Papua New Guinea, 2016 National Budget (Vol I, II, III)"
Papua New Guinea,Fishery Development,Institutional support and services,B2,31930000,MAD,2016,"Papua New Guinea, 2016 National Budget (Vol I, II, III)"
Papua New Guinea,Port,Port & harbour construction & renovation,B3,20000000,MAD,2016,"Papua New Guinea, 2016 National Budget (Vol I, II, III)"
Papua New Guinea,Rural,Rural fisheries community development,C3,3000000,MAD,2016,"Papua New Guinea, 2016 National Budget (Vol I, II, III)"
Papua New Guinea,MPAs,MPAs,A3,1965013.32,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Papua New Guinea,Fishery Development,Development grants for fishery projects,B2,488947,USD,2017,"OECDStat, Overseas Development Aid, Fishery Development"
Papua New Guinea,Market Infrastructure,Processing & storage infrastructure,B4,10773480,USD,2017,"OECDStat, Overseas Development Aid, Fishery Services"
Papua New Guinea,Fishery Management,Fishery management programs & services,A1,641012,USD,2017,"OECDStat, Overseas Development Aid, Fisheries Policy & Management"
Papua New Guinea,Access,Access fees for third country agreements,B6,5799581.92,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Peru,Fishery Management,Fishery management programs & services,A1,57610343,PEN,2015,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Peru,Fishery Management,Stock enhancement,A1,3030949,PEN,2015,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Peru,Fishery Management,Monitoring control & surveillance,A1,16000,PEN,2015,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Peru,R&D,R&D,A2,67217235,PEN,2015,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Peru,Fishery Development,Institutional support and services,B2,5106111,PEN,2015,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Peru,Fishery Development,Institutional support and services,B2,20084622,PEN,2015,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Peru,Market Infrastructure,Marketing support,B4,41623115,PEN,2015,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Peru,Market Infrastructure,Processing & storage infrastructure,B4,37596603,PEN,2015,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Peru,Market Infrastructure,Processing & storage infrastructure,B4,18369675,PEN,2015,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Peru,Market Infrastructure,Processing & storage infrastructure,B4,610045,PEN,2015,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Peru,Assistance,Assistance-Other,C1,8261171,PEN,2015,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Peru,Rural,Rural fisheries community development,C3,3054629,PEN,2015,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Peru,Rural,Rural fisheries community development,C3,1164227,PEN,2015,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Peru,MPAs,MPAs,A3,2363882.6,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Peru,Fishery Development,Development grants for fishery projects,B2,126259,USD,2017,"OECDStat, Overseas Development Aid, Fishery Development"
Peru,Fishery Management,Fishery management programs & services,A1,30661,USD,2016,"OECDStat, Overseas Development Aid, Fisheries Policy & Management"
Peru,Assistance,Worker adjustment and retraining,C1,15766,USD,2017,"OECDStat, Overseas Development Aid, Fisheries Training"
Peru,Access,Access fees for third country agreements,B6,63405.52,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Philippines,Fishery Management,Fishery management programs & services,A1,207120,PHP,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Philippines,Fishery Management,Stock enhancement,A1,75041,PHP,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Philippines,Fishery Management,Monitoring control & surveillance,A1,562193,PHP,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Philippines,Fishery Development,Institutional support and services,B2,99075,PHP,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Philippines,Fishery Development,Institutional support and services,B2,17985,PHP,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Philippines,Fishery Development,Institutional support and services,B2,359419,PHP,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Philippines,Market Infrastructure,Marketing support,B4,8510,PHP,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Philippines,Market Infrastructure,Processing & storage infrastructure,B4,1024193,PHP,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Philippines,Assistance,Fisher assistance,C1,309902,PHP,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Philippines,MPAs,MPAs,A3,21701776.97,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Philippines,Fishery Development,Development grants for fishery projects,B2,2843170,USD,2016,"OECDStat, Overseas Development Aid, Fishery Development"
Philippines,Market Infrastructure,Processing & storage infrastructure,B4,11434,USD,2016,"OECDStat, Overseas Development Aid, Fishery Services"
Philippines,Fishery Management,Fishery management programs & services,A1,1203379,USD,2017,"OECDStat, Overseas Development Aid, Fisheries Policy & Management"
